-8.031252655200660229e-04,9.262900054454803467e-02,1.366499997675418854e-02,3.789699822664260864e-02,3.412500023841857910e-02,1.523699983954429626e-02,3.497000038623809814e-02,5.947000160813331604e-02,8.934599906206130981e-02,2.450400032103061676e-02,6.075200065970420837e-02,4.016700014472007751e-02,2.077399939298629761e-02,1.318500004708766937e-02,1.309999934164807200e-04,3.172700107097625732e-02,4.735499992966651917e-02,4.453000146895647049e-03,-1.903199963271617889e-02,-1.263100001960992813e-02,3.569800034165382385e-02,-1.695200055837631226e-02,2.290399931371212006e-02,-2.159499935805797577e-02,-1.763699948787689209e-02,-3.314000088721513748e-03,-1.628600060939788818e-02,-7.944999635219573975e-02,-7.777599990367889404e-02,1.261700037866830826e-02,1.272800005972385406e-02,1.957800053060054779e-02,-7.249999791383743286e-03,-9.508999995887279510e-03,-7.334200292825698853e-02,-2.227699942886829376e-02,-1.370699983090162277e-02,-8.807899802923202515e-02,-2.155500091612339020e-02,-1.572299934923648834e-02,-2.813600003719329834e-02,-5.866599828004837036e-02,1.774000003933906555e-02,-3.028300032019615173e-02,-2.147199958562850952e-02,-3.714499995112419128e-02,2.980599924921989441e-02,5.605399981141090393e-02,1.402899995446205139e-02,-7.832000032067298889e-03,-4.134399816393852234e-02,-4.993300139904022217e-02,6.601999979466199875e-03,-7.970999926328659058e-03,3.466000035405158997e-02,-3.379999846220016479e-02,-6.726399809122085571e-02,-1.915200054645538330e-02,-2.811799943447113037e-02,-7.612799853086471558e-02,3.439500182867050171e-02,-1.910500042140483856e-02,1.929200068116188049e-02,-5.099299922585487366e-02,3.331099823117256165e-02,-3.601500019431114197e-02,4.229500144720077515e-02,-7.409999961964786053e-04,-1.868600025773048401e-02,3.111999947577714920e-03,-9.452999569475650787e-03,1.518199965357780457e-02,4.827500134706497192e-02,-7.057700306177139282e-02,6.465499848127365112e-02,-3.465700149536132812e-02,-3.854199871420860291e-02,8.813999593257904053e-03,5.749899893999099731e-02,3.370299935340881348e-02,-5.458000116050243378e-03
-1.051487401127815247e-03,-8.310300111770629883e-02,2.828000113368034363e-03,2.438999945297837257e-03,-6.806999910622835159e-03,-4.364199936389923096e-02,-5.045999772846698761e-03,2.818899974226951599e-02,3.812700137495994568e-02,2.109600044786930084e-02,1.540799997746944427e-02,3.292800113558769226e-02,3.074100054800510406e-02,-5.745000205934047699e-03,7.613999769091606140e-03,1.561000011861324310e-02,-1.879600062966346741e-02,6.994900107383728027e-02,-2.283800020813941956e-02,7.457199692726135254e-02,-1.806700043380260468e-02,-2.333999983966350555e-02,-9.947000071406364441e-03,-2.034899964928627014e-02,-6.197400018572807312e-02,6.147000007331371307e-03,1.015200000256299973e-02,7.451199740171432495e-02,-1.729599945247173309e-02,-2.431599982082843781e-02,-4.068699851632118225e-02,-4.598199948668479919e-02,2.899800054728984833e-02,-6.880699843168258667e-02,-1.955799944698810577e-02,-7.408000063151121140e-03,-1.321099977940320969e-02,1.902199909090995789e-02,1.188599970191717148e-02,-3.906900063157081604e-02,-4.894400015473365784e-02,9.368400275707244873e-02,7.002100348472595215e-02,6.103999912738800049e-03,-3.396800160408020020e-02,-4.140299931168556213e-02,-9.420099854469299316e-02,-7.234399765729904175e-02,4.724000021815299988e-02,-2.380299940705299377e-02,-7.577000185847282410e-03,3.159999847412109375e-02,-4.088800027966499329e-02,-3.121899999678134918e-02,-4.852399975061416626e-02,-6.997899711132049561e-02,-1.496000029146671295e-02,4.908899962902069092e-02,8.018299937248229980e-02,3.186700120568275452e-02,-7.965999655425548553e-03,1.265699975192546844e-02,9.353499859571456909e-02,-2.487999945878982544e-02,1.291400007903575897e-02,1.329100038856267929e-02,-5.011900141835212708e-02,6.340900063514709473e-02,3.337299823760986328e-02,5.150999873876571655e-02,-3.944000229239463806e-03,1.741199940443038940e-02,1.710999943315982819e-02,-7.577300071716308594e-02,-3.743000095710158348e-03,-1.732799969613552094e-02,-5.746600031852722168e-02,4.592499881982803345e-02,6.029999931342899799e-04,-1.730700023472309113e-02,3.646000102162361145e-02
-4.432299640029668808e-03,5.789000075310468674e-03,7.532000076025724411e-03,9.685999713838100433e-03,1.095100026577711105e-02,9.970000013709068298e-03,-3.342700004577636719e-02,-4.305600002408027649e-02,3.971900045871734619e-02,-3.463799878954887390e-02,3.434000071138143539e-03,4.343700036406517029e-02,-8.309800177812576294e-02,-4.445099830627441406e-02,1.231999951414763927e-03,-1.061770021915435791e-01,-3.905599936842918396e-02,-6.169399991631507874e-02,-1.083199977874755859e-01,-8.957400172948837280e-02,-4.244599863886833191e-02,1.283700019121170044e-02,-7.225999981164932251e-02,-4.637000150978565216e-03,4.726000130176544189e-03,8.667999878525733948e-03,-1.498300023376941681e-02,3.613400086760520935e-02,-3.894000081345438957e-03,2.110400050878524780e-02,-4.590399935841560364e-02,-6.199999916134402156e-05,-3.706000000238418579e-02,-4.627500101923942566e-02,5.776000209152698517e-03,6.216900050640106201e-02,4.623899981379508972e-02,3.514900058507919312e-02,-1.748999953269958496e-02,-2.948000095784664154e-03,2.656600065529346466e-02,4.752400144934654236e-02,2.831399999558925629e-02,4.014199972152709961e-02,3.251200169324874878e-02,-7.511999923735857010e-03,4.047700017690658569e-02,1.559999946039170027e-04,6.184300035238265991e-02,1.942499913275241852e-02,3.366199880838394165e-02,3.121000016108155251e-03,-1.749000046402215958e-03,-8.927399665117263794e-02,-6.238799914717674255e-02,-1.005700044333934784e-02,1.692499965429306030e-02,-1.614999957382678986e-03,-1.500099990516901016e-02,1.936399936676025391e-02,-1.369800046086311340e-02,7.737699896097183228e-02,2.211700007319450378e-02,-7.968000136315822601e-03,-1.991399936378002167e-02,2.658299915492534637e-02,-4.033900052309036255e-02,1.578599959611892700e-02,1.434800028800964355e-02,-7.196599990129470825e-02,-5.476300045847892761e-02,1.581900008022785187e-02,-1.043900009244680405e-02,5.672099813818931580e-02,-1.321899984031915665e-02,3.266200050711631775e-02,2.250199951231479645e-02,8.929999545216560364e-03,-2.419099956750869751e-02,-1.024799980223178864e-02,3.778999904170632362e-03
2.402308769524097443e-02,5.649700015783309937e-02,2.415199950337409973e-02,-1.703899912536144257e-02,1.282699964940547943e-02,-1.272900030016899109e-02,-4.563999827951192856e-03,-6.803400069475173950e-02,-6.970799714326858521e-02,-1.777900010347366333e-02,-1.420199964195489883e-02,1.658100076019763947e-02,7.265000138431787491e-03,4.143700003623962402e-02,-2.245499938726425171e-02,1.219800021499395370e-02,4.979600012302398682e-02,2.682800032198429108e-02,5.307200178503990173e-02,3.944000229239463806e-03,4.788700118660926819e-02,4.513999912887811661e-03,1.871000044047832489e-02,-4.346700012683868408e-02,-2.572499960660934448e-02,-2.401999942958354950e-02,-2.345200069248676300e-02,-9.707000106573104858e-03,3.974800184369087219e-02,4.083200171589851379e-02,1.783999986946582794e-02,-4.693999886512756348e-03,4.740000003948807716e-04,2.434900030493736267e-02,6.967000197619199753e-03,-5.387999862432479858e-02,-2.311999909579753876e-02,7.939500361680984497e-02,7.636500149965286255e-02,3.287500143051147461e-02,7.066799700260162354e-02,1.036890000104904175e-01,6.861100345849990845e-02,1.323989927768707275e-01,1.082110032439231873e-01,5.323300138115882874e-02,5.399999790824949741e-04,6.372000277042388916e-02,5.173400044441223145e-02,7.004100084304809570e-02,6.117799878120422363e-02,4.848499968647956848e-02,6.960699707269668579e-02,3.082099929451942444e-02,-5.025700107216835022e-02,-1.618600077927112579e-02,7.250600308179855347e-02,-1.738600060343742371e-02,-2.300599962472915649e-02,1.737199909985065460e-02,2.129199914634227753e-02,1.731400005519390106e-02,-2.545000053942203522e-03,9.457999840378761292e-03,7.965800166130065918e-02,-2.229500003159046173e-02,2.921600081026554108e-02,-8.426000364124774933e-03,-3.782900050282478333e-02,5.471400171518325806e-02,5.554499849677085876e-02,3.630999848246574402e-02,6.110699847340583801e-02,-2.624999964609742165e-03,9.322399646043777466e-02,1.326420009136199951e-01,1.357039958238601685e-01,-9.019999997690320015e-04,3.155399858951568604e-02,5.556499958038330078e-02,7.207999937236309052e-03
-9.245249442756175995e-03,-4.894199967384338379e-02,-1.182200014591217041e-02,1.159499958157539368e-02,-2.141899988055229187e-02,9.844000451266765594e-03,5.271200090646743774e-02,-1.593800075352191925e-02,1.786899939179420471e-02,-4.587600007653236389e-02,-5.420799925923347473e-02,5.838299915194511414e-02,-3.992999903857707977e-03,-2.172300033271312714e-02,-2.044999971985816956e-03,1.744299940764904022e-02,-4.613500088453292847e-02,-6.597999949008226395e-03,5.574000068008899689e-03,-2.095899917185306549e-02,8.325999602675437927e-03,-4.766299948096275330e-02,1.548399962484836578e-02,4.125199839472770691e-02,-4.657800123095512390e-02,3.444400057196617126e-02,-2.670899964869022369e-02,-6.598400324583053589e-02,-9.496399760246276855e-02,-2.821500040590763092e-02,-1.100600045174360275e-02,-6.545899808406829834e-02,-2.767499908804893494e-02,-5.112100020051002502e-02,2.542500011622905731e-02,-5.346500128507614136e-02,-4.447799921035766602e-02,3.576900064945220947e-02,-4.729700088500976562e-02,-5.598299950361251831e-02,-5.260799825191497803e-02,-1.853200048208236694e-02,1.357000041753053665e-02,-1.842799969017505646e-02,-2.219999954104423523e-02,3.217599913477897644e-02,-4.710000066552311182e-04,5.701199918985366821e-02,3.390400111675262451e-02,3.720900043845176697e-02,-1.208200026303529739e-02,3.666599839925765991e-02,2.214800007641315460e-02,3.254799917340278625e-02,-1.949599944055080414e-02,-2.975299954414367676e-02,-6.878999993205070496e-03,3.458499908447265625e-02,-4.170599952340126038e-02,5.709600076079368591e-02,4.288199916481971741e-02,-4.538000095635652542e-03,3.137300163507461548e-02,-4.852600023150444031e-02,-4.513899981975555420e-02,-7.031600177288055420e-02,-4.009500145912170410e-02,2.517700009047985077e-02,6.089000031352043152e-03,2.982199937105178833e-02,1.825400069355964661e-02,5.159800127148628235e-02,-2.872099913656711578e-02,2.457199990749359131e-02,-1.217920035123825073e-01,-1.003499981015920639e-02,-8.400700241327285767e-02,-5.172299966216087341e-02,-8.239000104367733002e-03,8.368999697268009186e-03,3.275100141763687134e-02
-1.052849809639155865e-03,5.386900156736373901e-02,-4.798999987542629242e-03,-4.129000008106231689e-02,-4.629000090062618256e-03,-3.937799856066703796e-02,-5.733999982476234436e-02,-3.425500169396400452e-02,-6.608100235462188721e-02,-2.137199975550174713e-02,-2.320599928498268127e-02,-6.211899966001510620e-02,-1.909299939870834351e-02,1.475400011986494064e-02,-4.061000049114227295e-02,3.199999919161200523e-04,5.174899846315383911e-02,-2.378699928522109985e-02,-2.360000088810920715e-02,-4.081600159406661987e-02,-5.931000225245952606e-03,-2.149700000882148743e-02,-1.451699994504451752e-02,-6.866099685430526733e-02,-2.845299988985061646e-02,-8.293899893760681152e-02,-1.454900018870830536e-02,-3.635799884796142578e-02,-2.631900086998939514e-02,-2.936200052499771118e-02,-2.472499944269657135e-02,-3.614300116896629333e-02,7.460100203752517700e-02,1.599000021815299988e-02,1.711300015449523926e-02,5.843900144100189209e-02,-3.104599937796592712e-02,2.553500048816204071e-02,-8.067999966442584991e-03,3.954600170254707336e-02,-5.365499854087829590e-02,1.250599976629018784e-02,-2.807899937033653259e-02,3.098700009286403656e-02,3.615099936723709106e-02,-2.283100038766860962e-02,-6.329099833965301514e-02,1.219999976456165314e-03,-1.169100031256675720e-02,-4.487000033259391785e-02,-7.193000055849552155e-03,3.666599839925765991e-02,4.721599817276000977e-02,6.801799684762954712e-02,9.054999798536300659e-02,-6.903000175952911377e-03,2.961999969556927681e-03,3.811800107359886169e-02,3.390299901366233826e-02,9.073399752378463745e-02,9.269000031054019928e-03,3.224000101909041405e-03,-1.061999984085559845e-02,4.647000133991241455e-02,9.414099901914596558e-02,1.982999965548515320e-02,-8.947999775409698486e-02,-2.997300028800964355e-02,-4.795299842953681946e-02,2.094900049269199371e-02,-3.416199982166290283e-02,4.883999936282634735e-03,-1.155900023877620697e-02,3.593799844384193420e-02,5.939299985766410828e-02,6.283099949359893799e-02,4.938900098204612732e-02,2.458599954843521118e-02,1.636100001633167267e-02,2.482200041413307190e-02,-4.058999940752983093e-03
2.124563790857791901e-02,5.551199987530708313e-02,4.042299836874008179e-02,1.428200025111436844e-02,8.108000271022319794e-03,-4.263800010085105896e-02,-9.770999662578105927e-03,-1.938699930906295776e-02,-1.079200021922588348e-02,2.855800092220306396e-02,-3.364799916744232178e-02,-5.394599959254264832e-02,1.753200031816959381e-02,1.506800018250942230e-02,9.615000337362289429e-03,-5.890300124883651733e-02,-1.031299959868192673e-02,5.300499871373176575e-02,3.414899855852127075e-02,6.971800327301025391e-02,1.556299999356269836e-02,-2.198899909853935242e-02,-2.129100076854228973e-02,3.626900166273117065e-02,5.339900031685829163e-02,2.515400014817714691e-02,4.234400019049644470e-02,7.092099636793136597e-02,1.100040003657341003e-01,3.532699868083000183e-02,1.742300018668174744e-02,5.501800030469894409e-02,9.481599926948547363e-02,1.036949977278709412e-01,7.969799637794494629e-02,-7.800000021234154701e-04,6.385400146245956421e-02,4.693400114774703979e-02,7.451999932527542114e-03,7.432600110769271851e-02,3.745999885722994804e-03,4.024799913167953491e-02,3.994499891996383667e-02,2.464899979531764984e-02,3.178400173783302307e-02,5.488900095224380493e-02,5.200700089335441589e-02,1.527099963277578354e-02,8.300799876451492310e-02,2.339299954473972321e-02,3.491900116205215454e-02,1.459399983286857605e-02,-5.719000007957220078e-03,-4.490299895405769348e-02,3.704300150275230408e-02,-1.434099953621625900e-02,3.865500167012214661e-02,6.098899990320205688e-02,-5.280999932438135147e-03,6.417699903249740601e-02,-1.332600042223930359e-02,1.456800010055303574e-02,7.443899661302566528e-02,-5.783000029623508453e-03,-7.573999930173158646e-03,-1.640000008046627045e-02,-4.376199841499328613e-02,-7.406599819660186768e-02,-1.545100007206201553e-02,1.256900001317262650e-02,9.231500327587127686e-02,-6.157800182700157166e-02,7.658799737691879272e-02,3.896899893879890442e-02,-3.358099982142448425e-02,3.714999929070472717e-02,9.000799804925918579e-02,-5.218699946999549866e-02,-1.799800060689449310e-02,6.740699708461761475e-02,-6.438000127673149109e-03
-2.412864938378334045e-02,4.089500010013580322e-02,-3.012599982321262360e-02,-4.892599955201148987e-02,-6.582999974489212036e-02,-1.138689965009689331e-01,-4.782599955797195435e-02,-6.375200301408767700e-02,-2.759999968111515045e-02,2.763600088655948639e-02,-3.917099907994270325e-02,-8.126900345087051392e-02,2.581799961626529694e-02,-2.122100070118904114e-02,7.286000065505504608e-03,-1.030199974775314331e-02,-3.569999942556023598e-03,-8.146000094711780548e-03,-2.631900086998939514e-02,2.338599972426891327e-02,-1.163000008091330528e-03,-7.026600092649459839e-02,-4.494800046086311340e-02,-6.423100084066390991e-02,-3.059699945151805878e-02,-2.470000088214874268e-02,1.943499967455863953e-02,-2.266800031065940857e-02,-5.027500167489051819e-02,1.215799991041421890e-02,-6.509999930858612061e-02,3.031999990344047546e-02,-6.738200038671493530e-02,-6.129699945449829102e-02,-5.109500139951705933e-02,-1.264099963009357452e-02,-1.049999991664662957e-04,-3.432200103998184204e-02,-5.173100158572196960e-02,-4.383400082588195801e-02,-1.183030009269714355e-01,-3.729199990630149841e-02,-5.709800124168395996e-02,-9.500000305706635118e-05,2.110899984836578369e-02,-2.779899910092353821e-02,-3.557100147008895874e-02,-3.856699913740158081e-02,3.149300068616867065e-02,-5.389900133013725281e-02,-5.838400125503540039e-02,-6.102899834513664246e-02,3.310000151395797729e-02,3.305000020191073418e-03,3.737000050023198128e-03,-1.666199974715709686e-02,-7.337900251150131226e-02,-5.578299984335899353e-02,-9.417000226676464081e-03,-2.611400000751018524e-02,7.474499940872192383e-02,-8.549600094556808472e-02,-6.157699972391128540e-02,-2.508500032126903534e-02,-5.358799919486045837e-02,-1.275500003248453140e-02,-4.449599981307983398e-02,-8.045999705791473389e-02,5.156800150871276855e-02,-2.402999904006719589e-03,2.933700010180473328e-02,8.971000090241432190e-03,4.542300105094909668e-02,9.270000155083835125e-04,-7.298999931663274765e-03,1.296500023454427719e-02,-1.511699985712766647e-02,1.693199947476387024e-02,-3.085299953818321228e-02,-2.652999944984912872e-02,-5.150499939918518066e-02
2.108633890748023987e-02,5.616899952292442322e-02,1.805000007152557373e-02,6.052099913358688354e-02,2.299199998378753662e-02,6.144899874925613403e-02,6.299699842929840088e-02,9.467600286006927490e-02,8.849999867379665375e-04,4.753400012850761414e-02,-1.439000014215707779e-03,4.086799919605255127e-02,4.371000081300735474e-02,-3.955000080168247223e-03,4.156599938869476318e-02,-2.009800076484680176e-02,9.079999872483313084e-04,1.629200018942356110e-02,-5.872699990868568420e-02,-4.059499874711036682e-02,2.078700065612792969e-02,5.871900171041488647e-02,9.480000007897615433e-04,2.034899964928627014e-02,-8.574999868869781494e-03,-2.860999898985028267e-03,-5.592000205069780350e-03,7.765399664640426636e-02,1.417999994009733200e-02,-1.433700043708086014e-02,6.968999654054641724e-02,1.234900020062923431e-02,5.871799960732460022e-02,1.768600009381771088e-02,7.761999964714050293e-03,-2.563999965786933899e-03,-4.227599874138832092e-02,-6.461000069975852966e-03,-2.278600074350833893e-02,-2.954000048339366913e-02,1.197400037199258804e-02,-5.320899933576583862e-02,-1.071470007300376892e-01,2.922599948942661285e-02,-2.972199954092502594e-02,-7.287000119686126709e-02,5.985699966549873352e-02,9.198600053787231445e-02,-2.667000051587820053e-03,6.155899912118911743e-02,1.047599967569112778e-02,4.510800167918205261e-02,1.017329990863800049e-01,3.958899900317192078e-02,7.105299830436706543e-02,4.379700124263763428e-02,5.022999830543994904e-03,1.214000047184526920e-03,8.502600342035293579e-02,7.125899940729141235e-02,2.665200084447860718e-02,3.295699879527091980e-02,3.215299919247627258e-02,1.973900012671947479e-02,-1.110399980098009109e-02,3.215700015425682068e-02,1.134399995207786560e-01,1.019100006669759750e-02,-1.902900077402591705e-02,5.570000037550926208e-02,7.197400182485580444e-02,6.030400097370147705e-02,-7.332900166511535645e-02,-2.944299951195716858e-02,-2.167700044810771942e-02,4.936699941754341125e-02,-1.027000043541193008e-02,9.834399819374084473e-02,3.505999967455863953e-02,6.831700354814529419e-02,1.448599994182586670e-02
1.230607461184263229e-02,-1.031399965286254883e-01,1.906700059771537781e-02,3.464400023221969604e-02,5.348600074648857117e-02,3.024999983608722687e-03,-1.234200038015842438e-02,-1.772199943661689758e-02,3.202300146222114563e-02,-5.416699871420860291e-02,6.293299794197082520e-02,1.903299987316131592e-02,-5.493999924510717392e-03,-1.632400043308734894e-02,-4.992699995636940002e-02,4.019499942660331726e-02,-2.392200008034706116e-02,4.480000119656324387e-03,-1.544300001114606857e-02,-5.317100137472152710e-02,-2.231100015342235565e-02,2.112899906933307648e-02,2.838799916207790375e-02,2.990099973976612091e-02,9.939000010490417480e-03,-1.053700037300586700e-02,1.940999994985759258e-03,3.321599960327148438e-02,-4.533400014042854309e-02,-2.442999929189682007e-02,8.919999934732913971e-03,7.951500266790390015e-02,7.267600297927856445e-02,6.735400110483169556e-02,7.480800151824951172e-02,5.346500128507614136e-02,-2.289999974891543388e-04,1.984900049865245819e-02,7.537999749183654785e-02,6.193900108337402344e-02,7.537899911403656006e-02,6.003100052475929260e-02,4.722899943590164185e-02,1.038799993693828583e-02,2.244300022721290588e-02,7.511999923735857010e-03,-2.367299981415271759e-02,1.383399963378906250e-02,-1.326199993491172791e-02,1.320100016891956329e-02,7.598300278186798096e-02,2.397000091150403023e-03,-6.754000205546617508e-03,6.575999781489372253e-03,-1.159000024199485779e-02,-3.124000038951635361e-03,5.350600183010101318e-02,2.659000083804130554e-02,8.072099834680557251e-02,1.582299917936325073e-02,-1.541099976748228073e-02,-8.071999996900558472e-02,8.496099710464477539e-02,2.796399965882301331e-02,9.836999699473381042e-03,-2.647599950432777405e-02,4.645000211894512177e-03,-2.677500061690807343e-02,4.414699971675872803e-02,-3.179299831390380859e-02,1.518999971449375153e-02,-2.084000036120414734e-03,-3.971999883651733398e-02,-5.628800019621849060e-02,8.320000022649765015e-02,2.979500032961368561e-02,-6.953000091016292572e-03,1.061099953949451447e-02,2.465900033712387085e-02,-1.117000007070600986e-03,3.079099953174591064e-02
